transaction_id,product_id,product_name,category,quantity,price,seller_id,region,timestamp
T356,P72,Product H,Cat2,5,118.34,S9,West,2025-01-01 05:56:00
T357,P83,Product J,Cat2,1,89.06,S12,North,2025-01-01 05:57:00
T358,P35,Product O,Cat1,6,85.33,S6,North,2025-01-01 05:58:00
T359,P18,Product Q,Cat2,6,198.57,S3,West,2025-01-01 05:59:00
T360,P41,Product N,Cat4,6,39.19,S8,East,2025-01-01 06:00:00
T361,P78,Product P,Cat3,4,201.32,S4,West,2025-01-01 06:01:00
T362,P49,Product K,Cat4,6,317.26,S20,East,2025-01-01 06:02:00
T363,P5,Product M,Cat5,10,420.25,S15,East,2025-01-01 06:03:00
T364,P69,Product J,Cat1,1,60.21,S17,South,2025-01-01 06:04:00
T365,P60,Product I,Cat2,9,136.56,S19,West,2025-01-01 06:05:00
T366,P22,Product A,Cat1,8,123.09,S16,South,2025-01-01 06:06:00
T367,P23,Product C,Cat1,3,467.77,S10,North,2025-01-01 06:07:00
T368,P43,Product I,Cat1,3,72.45,S1,West,2025-01-01 06:08:00
T369,P10,Product N,Cat2,2,239.98,S3,South,2025-01-01 06:09:00
T370,P62,Product E,Cat1,2,251.37,S4,South,2025-01-01 06:10:00
T371,P1,Product H,Cat3,7,149.78,S8,North,2025-01-01 06:11:00
T372,P92,Product B,Cat5,2,246.97,S11,North,2025-01-01 06:12:00
T373,P21,Product D,Cat2,8,352.94,S10,West,2025-01-01 06:13:00
T374,P38,Product M,Cat5,1,465.86,S2,South,2025-01-01 06:14:00
T375,P96,Product K,Cat4,6,65.81,S6,North,2025-01-01 06:15:00
T376,P31,Product A,Cat5,1,61.36,S8,West,2025-01-01 06:16:00
T377,P20,Product L,Cat4,9,17.73,S20,West,2025-01-01 06:17:00
T378,P94,Product N,Cat4,10,359.12,S6,North,2025-01-01 06:18:00
T379,P11,Product B,Cat5,5,23.39,S17,North,2025-01-01 06:19:00
T380,P7,Product O,Cat2,3,183.14,S12,North,2025-01-01 06:20:00
T381,P41,Product R,Cat4,10,140.62,S18,South,2025-01-01 06:21:00
T382,P57,Product D,Cat5,6,382.09,S20,East,2025-01-01 06:22:00
T383,P7,Product L,Cat4,5,60.83,S6,North,2025-01-01 06:23:00
T384,P41,Product L,Cat4,8,100.29,S5,West,2025-01-01 06:24:00
T385,P18,Product O,Cat1,9,108.31,S1,West,2025-01-01 06:25:00
T386,P7,Product L,Cat3,4,51.79,S2,North,2025-01-01 06:26:00
T387,P22,Product J,Cat3,2,334.94,S2,East,2025-01-01 06:27:00
T388,P16,Product D,Cat2,10,311.66,S4,West,2025-01-01 06:28:00
T389,P69,Product H,Cat4,1,286.52,S19,East,2025-01-01 06:29:00
T390,P48,Product Q,Cat3,10,346.42,S7,East,2025-01-01 06:30:00
T391,P94,Product R,Cat1,8,143.58,S7,West,2025-01-01 06:31:00
T392,P88,Product J,Cat1,5,372.31,S5,West,2025-01-01 06:32:00
T393,P99,Product K,Cat5,4,317.36,S2,West,2025-01-01 06:33:00
T394,P84,Product B,Cat3,2,93.6,S14,North,2025-01-01 06:34:00
T395,P81,Product L,Cat5,5,249.21,S6,East,2025-01-01 06:35:00
T396,P75,Product I,Cat5,4,430.9,S2,West,2025-01-01 06:36:00
T397,P2,Product N,Cat3,5,162.84,S16,South,2025-01-01 06:37:00
T398,P80,Product K,Cat3,3,454.72,S12,East,2025-01-01 06:38:00
T399,P37,Product H,Cat1,9,297.72,S4,South,2025-01-01 06:39:00
T400,P39,Product F,Cat5,10,137.82,S9,East,2025-01-01 06:40:00
T401,P43,Product F,Cat1,6,129.64,S9,East,2025-01-01 06:41:00
T402,P2,Product B,Cat1,10,166.32,S12,South,2025-01-01 06:42:00
T403,P96,Product I,Cat3,2,148.44,S7,South,2025-01-01 06:43:00
T404,P27,Product E,Cat2,9,321.82,S5,East,2025-01-01 06:44:00
T405,P32,Product D,Cat3,6,70.61,S14,West,2025-01-01 06:45:00
T406,P57,Product F,Cat5,5,214.74,S13,East,2025-01-01 06:46:00
T407,P14,Product E,Cat2,1,194.5,S3,North,2025-01-01 06:47:00
T408,P65,Product G,Cat3,5,232.86,S16,North,2025-01-01 06:48:00
T409,P63,Product O,Cat4,7,321.07,S12,East,2025-01-01 06:49:00
T410,P4,Product L,Cat2,5,394.53,S8,South,2025-01-01 06:50:00
T411,P20,Product N,Cat1,3,483.3,S8,East,2025-01-01 06:51:00
T412,P61,Product B,Cat4,9,10.45,S16,West,2025-01-01 06:52:00
T413,P16,Product E,Cat3,1,68.15,S4,West,2025-01-01 06:53:00
T414,P56,Product Q,Cat1,7,266.19,S13,East,2025-01-01 06:54:00
T415,P65,Product G,Cat1,9,236.78,S7,West,2025-01-01 06:55:00
T416,P56,Product H,Cat1,5,143.91,S16,South,2025-01-01 06:56:00
T417,P37,Product D,Cat3,6,430.69,S17,East,2025-01-01 06:57:00
T418,P89,Product E,Cat5,9,497.68,S1,East,2025-01-01 06:58:00
T419,P79,Product M,Cat1,9,456.81,S19,East,2025-01-01 06:59:00
T420,P58,Product T,Cat1,10,356.64,S5,South,2025-01-01 07:00:00
T421,P6,Product D,Cat4,1,10.38,S6,North,2025-01-01 07:01:00
T422,P77,Product S,Cat4,4,344.54,S3,South,2025-01-01 07:02:00
T423,P80,Product O,Cat2,9,169.11,S12,North,2025-01-01 07:03:00
T424,P84,Product O,Cat4,2,354.67,S18,West,2025-01-01 07:04:00
T425,P3,Product F,Cat4,9,403.71,S17,East,2025-01-01 07:05:00
T426,P47,Product G,Cat3,9,364.86,S7,South,2025-01-01 07:06:00
T427,P13,Product I,Cat1,6,451.26,S3,South,2025-01-01 07:07:00
T428,P10,Product M,Cat5,7,168.4,S19,North,2025-01-01 07:08:00
T429,P27,Product N,Cat2,1,122.75,S14,South,2025-01-01 07:09:00
T430,P40,Product S,Cat3,2,226.48,S8,North,2025-01-01 07:10:00
T431,P7,Product A,Cat5,4,481.99,S15,East,2025-01-01 07:11:00
T432,P20,Product S,Cat3,2,197.92,S19,South,2025-01-01 07:12:00
T433,P89,Product Q,Cat3,7,447.56,S18,North,2025-01-01 07:13:00
T434,P7,Product K,Cat5,1,326.77,S16,South,2025-01-01 07:14:00
T435,P45,Product B,Cat3,7,109.97,S3,North,2025-01-01 07:15:00
T436,P46,Product M,Cat1,4,432.46,S10,North,2025-01-01 07:16:00
T437,P59,Product E,Cat3,4,425.17,S12,West,2025-01-01 07:17:00
T438,P68,Product R,Cat2,4,21.68,S5,East,2025-01-01 07:18:00
T439,P52,Product A,Cat1,9,286.98,S16,South,2025-01-01 07:19:00
T440,P54,Product T,Cat3,6,120.23,S1,East,2025-01-01 07:20:00
T441,P55,Product P,Cat2,7,482.69,S10,South,2025-01-01 07:21:00
T442,P79,Product K,Cat4,2,247.86,S14,East,2025-01-01 07:22:00
T443,P21,Product E,Cat3,2,342.18,S4,North,2025-01-01 07:23:00
T444,P22,Product E,Cat1,6,483.04,S11,North,2025-01-01 07:24:00
T445,P19,Product E,Cat2,8,305.05,S14,West,2025-01-01 07:25:00
T446,P51,Product H,Cat2,8,49.05,S3,North,2025-01-01 07:26:00
T447,P95,Product K,Cat1,6,305.21,S3,West,2025-01-01 07:27:00
T448,P27,Product I,Cat2,8,433.95,S6,East,2025-01-01 07:28:00
T449,P7,Product G,Cat5,8,171.57,S18,North,2025-01-01 07:29:00
T450,P44,Product M,Cat4,1,167.39,S4,West,2025-01-01 07:30:00
T451,P93,Product F,Cat5,2,335.6,S4,East,2025-01-01 07:31:00
T452,P15,Product M,Cat3,8,122.4,S18,East,2025-01-01 07:32:00
T453,P42,Product R,Cat1,5,348.81,S17,East,2025-01-01 07:33:00
T454,P28,Product M,Cat2,7,482.58,S10,South,2025-01-01 07:34:00
T455,P36,Product T,Cat5,2,80.99,S9,East,2025-01-01 07:35:00
T456,P1,Product L,Cat5,10,329.86,S12,West,2025-01-01 07:36:00
T457,P3,Product J,Cat4,2,300.08,S12,West,2025-01-01 07:37:00
T458,P56,Product S,Cat4,8,208.64,S16,South,2025-01-01 07:38:00
T459,P85,Product E,Cat5,9,442.76,S6,East,2025-01-01 07:39:00
T460,P46,Product C,Cat4,1,124.37,S10,South,2025-01-01 07:40:00
T461,P64,Product C,Cat3,10,168.38,S19,West,2025-01-01 07:41:00
T462,P56,Product A,Cat2,9,57.03,S1,North,2025-01-01 07:42:00
T463,P49,Product N,Cat5,9,441.49,S20,East,2025-01-01 07:43:00
T464,P75,Product O,Cat5,5,339.7,S10,North,2025-01-01 07:44:00
T465,P100,Product L,Cat3,8,228.56,S8,West,2025-01-01 07:45:00
T466,P59,Product H,Cat3,5,409.77,S14,South,2025-01-01 07:46:00
T467,P25,Product R,Cat2,2,20.8,S10,West,2025-01-01 07:47:00
T468,P42,Product Q,Cat3,1,265.87,S1,East,2025-01-01 07:48:00
T469,P25,Product B,Cat5,3,393.69,S17,South,2025-01-01 07:49:00
T470,P87,Product Q,Cat3,9,164.53,S1,West,2025-01-01 07:50:00
T471,P82,Product B,Cat2,8,146.53,S14,West,2025-01-01 07:51:00
T472,P99,Product L,Cat4,3,55.14,S18,South,2025-01-01 07:52:00
T473,P51,Product D,Cat2,1,290.95,S12,South,2025-01-01 07:53:00
T474,P55,Product S,Cat3,9,198.16,S4,South,2025-01-01 07:54:00
T475,P48,Product S,Cat1,6,255.87,S10,South,2025-01-01 07:55:00
T476,P62,Product R,Cat3,2,449.93,S15,West,2025-01-01 07:56:00
T477,P88,Product P,Cat3,9,283.2,S10,South,2025-01-01 07:57:00
T478,P56,Product N,Cat1,9,114.82,S7,West,2025-01-01 07:58:00
T479,P69,Product A,Cat3,7,439.19,S11,North,2025-01-01 07:59:00
T480,P30,Product F,Cat3,8,342.24,S15,West,2025-01-01 08:00:00
T481,P39,Product T,Cat3,7,224.58,S7,West,2025-01-01 08:01:00
T482,P74,Product B,Cat1,1,395.96,S6,North,2025-01-01 08:02:00
T483,P22,Product N,Cat2,1,174.23,S3,South,2025-01-01 08:03:00
T484,P80,Product G,Cat2,10,114.4,S17,West,2025-01-01 08:04:00
T485,P8,Product Q,Cat5,8,103.69,S19,South,2025-01-01 08:05:00
T486,P58,Product G,Cat1,1,311.55,S12,West,2025-01-01 08:06:00
T487,P38,Product P,Cat5,5,224.27,S2,West,2025-01-01 08:07:00
T488,P86,Product H,Cat2,10,391.94,S2,North,2025-01-01 08:08:00
T489,P54,Product O,Cat3,8,425.11,S7,South,2025-01-01 08:09:00
T490,P73,Product C,Cat2,3,110.69,S9,North,2025-01-01 08:10:00
T491,P15,Product R,Cat1,9,498.86,S1,North,2025-01-01 08:11:00
T492,P12,Product O,Cat3,5,109.81,S19,South,2025-01-01 08:12:00
T493,P19,Product I,Cat4,8,360.58,S15,North,2025-01-01 08:13:00
T494,P21,Product S,Cat5,7,118.03,S1,West,2025-01-01 08:14:00
T495,P99,Product O,Cat1,1,372.99,S8,North,2025-01-01 08:15:00
T496,P51,Product T,Cat5,3,122.55,S7,West,2025-01-01 08:16:00
T497,P64,Product I,Cat1,9,370.87,S13,West,2025-01-01 08:17:00
T498,P35,Product J,Cat5,8,13.53,S15,East,2025-01-01 08:18:00
T499,P38,Product Q,Cat5,9,293.56,S11,West,2025-01-01 08:19:00
T500,P79,Product B,Cat2,8,56.26,S5,West,2025-01-01 08:20:00
T501,P95,Product F,Cat3,6,415.88,S14,West,2025-01-01 08:21:00
T502,P91,Product N,Cat3,2,440.89,S3,South,2025-01-01 08:22:00
T503,P36,Product C,Cat5,6,428.09,S3,South,2025-01-01 08:23:00
T504,P11,Product S,Cat1,5,233.48,S17,North,2025-01-01 08:24:00
T505,P38,Product H,Cat5,10,479.33,S14,West,2025-01-01 08:25:00
T506,P83,Product O,Cat5,2,118.88,S9,North,2025-01-01 08:26:00
T507,P51,Product T,Cat1,6,312.61,S20,West,2025-01-01 08:27:00
T508,P64,Product R,Cat3,7,469.39,S17,North,2025-01-01 08:28:00
T509,P44,Product C,Cat1,6,133.47,S6,West,2025-01-01 08:29:00
T510,P24,Product O,Cat5,10,362.29,S13,East,2025-01-01 08:30:00
T511,P20,Product E,Cat4,9,253.29,S14,East,2025-01-01 08:31:00
T512,P44,Product Q,Cat4,1,234.71,S19,East,2025-01-01 08:32:00
T513,P5,Product T,Cat5,6,111.42,S20,North,2025-01-01 08:33:00
T514,P84,Product E,Cat5,9,202.76,S16,West,2025-01-01 08:34:00
T515,P25,Product A,Cat2,5,385.55,S6,South,2025-01-01 08:35:00
T516,P27,Product B,Cat3,8,434.69,S2,East,2025-01-01 08:36:00
T517,P14,Product C,Cat4,1,85.11,S20,South,2025-01-01 08:37:00
T518,P49,Product C,Cat3,2,215.51,S20,West,2025-01-01 08:38:00
T519,P88,Product T,Cat4,6,418.2,S17,West,2025-01-01 08:39:00
T520,P21,Product F,Cat2,1,127.57,S20,North,2025-01-01 08:40:00
T521,P91,Product D,Cat1,1,458.73,S16,East,2025-01-01 08:41:00
T522,P100,Product O,Cat3,9,127.27,S6,North,2025-01-01 08:42:00
T523,P72,Product I,Cat4,10,182.78,S11,West,2025-01-01 08:43:00
T524,P40,Product I,Cat1,9,377.38,S15,North,2025-01-01 08:44:00
T525,P65,Product L,Cat1,8,479.57,S3,South,2025-01-01 08:45:00
T526,P52,Product M,Cat5,5,175.51,S6,East,2025-01-01 08:46:00
T527,P18,Product F,Cat5,4,194.04,S14,East,2025-01-01 08:47:00
T528,P82,Product M,Cat1,6,13.22,S18,East,2025-01-01 08:48:00
T529,P96,Product C,Cat2,7,345.08,S1,East,2025-01-01 08:49:00
T530,P64,Product A,Cat5,3,417.43,S11,South,2025-01-01 08:50:00
T531,P60,Product D,Cat3,4,149.73,S3,West,2025-01-01 08:51:00
T532,P36,Product I,Cat4,3,143.94,S11,North,2025-01-01 08:52:00
T533,P20,Product G,Cat3,4,482.33,S5,North,2025-01-01 08:53:00
T534,P96,Product M,Cat3,10,151.27,S6,East,2025-01-01 08:54:00
T535,P7,Product N,Cat5,1,414.48,S17,North,2025-01-01 08:55:00
T536,P44,Product K,Cat3,7,387.02,S18,West,2025-01-01 08:56:00
T537,P23,Product T,Cat4,4,144.72,S5,South,2025-01-01 08:57:00
T538,P76,Product K,Cat2,4,250.63,S14,East,2025-01-01 08:58:00
T539,P8,Product O,Cat2,3,445.08,S19,North,2025-01-01 08:59:00
T540,P66,Product S,Cat4,1,455.11,S18,East,2025-01-01 09:00:00
T541,P13,Product O,Cat2,8,181.36,S8,North,2025-01-01 09:01:00
T542,P76,Product L,Cat4,9,119.13,S3,North,2025-01-01 09:02:00
T543,P3,Product D,Cat5,9,144.0,S14,North,2025-01-01 09:03:00
T544,P12,Product B,Cat3,3,435.69,S2,North,2025-01-01 09:04:00
T545,P67,Product M,Cat1,2,457.57,S17,West,2025-01-01 09:05:00
T546,P33,Product I,Cat2,2,222.99,S2,West,2025-01-01 09:06:00
T547,P55,Product O,Cat4,5,294.46,S2,East,2025-01-01 09:07:00
T548,P11,Product P,Cat1,7,455.51,S10,West,2025-01-01 09:08:00
T549,P75,Product A,Cat1,8,497.56,S18,South,2025-01-01 09:09:00
T550,P98,Product K,Cat1,8,115.14,S6,North,2025-01-01 09:10:00
T551,P32,Product P,Cat4,7,362.4,S13,East,2025-01-01 09:11:00
T552,P86,Product I,Cat2,9,290.96,S7,South,2025-01-01 09:12:00
T553,P23,Product G,Cat4,7,367.17,S13,North,2025-01-01 09:13:00
T554,P95,Product Q,Cat4,8,271.75,S4,East,2025-01-01 09:14:00
T555,P90,Product N,Cat4,6,48.93,S6,East,2025-01-01 09:15:00
T556,P96,Product M,Cat1,5,348.66,S19,North,2025-01-01 09:16:00
T557,P24,Product A,Cat3,9,341.08,S1,North,2025-01-01 09:17:00
T558,P42,Product R,Cat2,5,57.75,S4,North,2025-01-01 09:18:00
T559,P73,Product H,Cat3,9,319.04,S6,North,2025-01-01 09:19:00
T560,P61,Product I,Cat4,2,168.42,S4,South,2025-01-01 09:20:00
T561,P8,Product O,Cat3,1,240.92,S19,South,2025-01-01 09:21:00
T562,P55,Product R,Cat1,2,398.75,S4,North,2025-01-01 09:22:00
T563,P17,Product S,Cat3,9,31.74,S14,North,2025-01-01 09:23:00
T564,P31,Product E,Cat2,9,137.78,S6,South,2025-01-01 09:24:00
T565,P22,Product M,Cat3,4,78.34,S11,West,2025-01-01 09:25:00
T566,P95,Product B,Cat2,8,334.62,S3,South,2025-01-01 09:26:00
T567,P86,Product E,Cat2,8,353.45,S16,North,2025-01-01 09:27:00
T568,P21,Product J,Cat4,1,117.66,S5,North,2025-01-01 09:28:00
T569,P59,Product I,Cat4,7,17.95,S6,East,2025-01-01 09:29:00
T570,P32,Product L,Cat2,3,310.18,S7,South,2025-01-01 09:30:00
T571,P80,Product F,Cat2,1,277.0,S1,North,2025-01-01 09:31:00
T572,P93,Product O,Cat3,4,459.05,S9,South,2025-01-01 09:32:00
T573,P14,Product R,Cat1,1,88.0,S7,East,2025-01-01 09:33:00
T574,P31,Product F,Cat1,9,278.53,S20,North,2025-01-01 09:34:00
T575,P7,Product J,Cat1,10,349.55,S10,North,2025-01-01 09:35:00
T576,P6,Product K,Cat1,7,461.71,S8,South,2025-01-01 09:36:00
T577,P88,Product Q,Cat2,4,295.24,S15,East,2025-01-01 09:37:00
T578,P21,Product G,Cat2,10,289.63,S16,East,2025-01-01 09:38:00
T579,P31,Product H,Cat4,7,216.13,S11,West,2025-01-01 09:39:00
T580,P1,Product Q,Cat3,3,32.46,S6,North,2025-01-01 09:40:00
T581,P25,Product A,Cat1,10,151.4,S1,South,2025-01-01 09:41:00
T582,P40,Product J,Cat2,3,346.91,S8,South,2025-01-01 09:42:00
T583,P33,Product S,Cat1,9,124.88,S2,North,2025-01-01 09:43:00
T584,P24,Product H,Cat1,5,220.65,S9,West,2025-01-01 09:44:00
T585,P63,Product G,Cat2,5,253.28,S4,West,2025-01-01 09:45:00
T586,P36,Product F,Cat1,9,166.05,S5,East,2025-01-01 09:46:00
T587,P53,Product P,Cat4,7,378.27,S6,North,2025-01-01 09:47:00
T588,P57,Product B,Cat5,2,19.8,S16,East,2025-01-01 09:48:00
T589,P38,Product B,Cat2,10,42.17,S5,West,2025-01-01 09:49:00
T590,P83,Product C,Cat1,3,417.51,S13,North,2025-01-01 09:50:00
T591,P20,Product D,Cat4,2,361.61,S10,South,2025-01-01 09:51:00
T592,P65,Product H,Cat5,7,336.71,S19,East,2025-01-01 09:52:00
T593,P15,Product H,Cat2,8,462.71,S11,East,2025-01-01 09:53:00
T594,P67,Product A,Cat1,1,261.06,S18,North,2025-01-01 09:54:00
T595,P47,Product S,Cat5,8,100.52,S6,West,2025-01-01 09:55:00
T596,P38,Product Q,Cat5,9,423.97,S19,East,2025-01-01 09:56:00
T597,P47,Product A,Cat4,5,227.04,S10,East,2025-01-01 09:57:00
T598,P18,Product O,Cat5,8,311.38,S20,West,2025-01-01 09:58:00
T599,P60,Product S,Cat3,3,443.86,S1,East,2025-01-01 09:59:00
T600,P51,Product D,Cat2,10,271.92,S17,East,2025-01-01 10:00:00
T601,P64,Product H,Cat1,7,306.19,S1,North,2025-01-01 10:01:00
T602,P50,Product S,Cat3,2,248.58,S6,East,2025-01-01 10:02:00
T603,P28,Product A,Cat4,10,463.13,S7,North,2025-01-01 10:03:00
T604,P76,Product K,Cat5,7,424.98,S19,South,2025-01-01 10:04:00
T605,P50,Product H,Cat3,3,381.26,S8,West,2025-01-01 10:05:00
T606,P98,Product A,Cat4,7,362.93,S3,West,2025-01-01 10:06:00
T607,P20,Product N,Cat1,6,379.61,S5,West,2025-01-01 10:07:00
T608,P51,Product N,Cat3,2,142.62,S16,South,2025-01-01 10:08:00
T609,P94,Product M,Cat4,4,222.39,S13,West,2025-01-01 10:09:00
T610,P31,Product N,Cat1,3,171.0,S3,East,2025-01-01 10:10:00
T611,P82,Product A,Cat1,6,419.15,S7,East,2025-01-01 10:11:00
T612,P92,Product Q,Cat2,2,390.25,S14,East,2025-01-01 10:12:00
T613,P63,Product O,Cat1,4,368.89,S4,South,2025-01-01 10:13:00
T614,P73,Product R,Cat4,7,448.47,S18,South,2025-01-01 10:14:00
T615,P66,Product A,Cat5,8,408.31,S18,North,2025-01-01 10:15:00
T616,P8,Product L,Cat3,5,160.09,S12,South,2025-01-01 10:16:00
T617,P14,Product G,Cat3,3,214.11,S17,North,2025-01-01 10:17:00
T618,P17,Product R,Cat5,4,308.91,S6,West,2025-01-01 10:18:00
T619,P25,Product M,Cat3,1,155.19,S17,East,2025-01-01 10:19:00
T620,P61,Product T,Cat2,2,154.35,S3,South,2025-01-01 10:20:00
T621,P32,Product T,Cat3,2,462.39,S5,South,2025-01-01 10:21:00
T622,P52,Product A,Cat2,9,18.7,S15,South,2025-01-01 10:22:00
T623,P25,Product M,Cat4,4,96.54,S4,West,2025-01-01 10:23:00
T624,P49,Product N,Cat4,9,290.66,S9,West,2025-01-01 10:24:00
T625,P74,Product R,Cat4,9,92.16,S14,East,2025-01-01 10:25:00
T626,P8,Product Q,Cat1,6,432.24,S19,West,2025-01-01 10:26:00
T627,P70,Product G,Cat4,7,85.64,S9,East,2025-01-01 10:27:00
T628,P77,Product B,Cat4,2,40.49,S9,East,2025-01-01 10:28:00
T629,P51,Product Q,Cat2,5,407.94,S6,West,2025-01-01 10:29:00
T630,P94,Product Q,Cat1,3,86.32,S11,North,2025-01-01 10:30:00
T631,P62,Product K,Cat2,4,64.38,S18,North,2025-01-01 10:31:00
T632,P13,Product F,Cat5,5,206.02,S10,South,2025-01-01 10:32:00
T633,P10,Product F,Cat2,9,365.38,S16,South,2025-01-01 10:33:00
T634,P49,Product C,Cat4,2,456.07,S15,East,2025-01-01 10:34:00
T635,P5,Product K,Cat4,5,148.52,S17,East,2025-01-01 10:35:00
T636,P7,Product P,Cat1,1,70.53,S17,East,2025-01-01 10:36:00
T637,P77,Product E,Cat1,7,244.74,S15,West,2025-01-01 10:37:00
T638,P4,Product L,Cat4,3,294.22,S18,North,2025-01-01 10:38:00
T639,P75,Product S,Cat2,7,476.47,S10,East,2025-01-01 10:39:00
T640,P87,Product K,Cat3,2,178.05,S19,North,2025-01-01 10:40:00
T641,P84,Product D,Cat2,5,320.62,S14,East,2025-01-01 10:41:00
T642,P92,Product P,Cat4,6,206.02,S19,North,2025-01-01 10:42:00
T643,P88,Product O,Cat1,3,172.34,S5,East,2025-01-01 10:43:00
T644,P63,Product P,Cat1,3,445.95,S4,North,2025-01-01 10:44:00
T645,P2,Product M,Cat1,9,127.97,S20,South,2025-01-01 10:45:00
T646,P48,Product N,Cat4,7,114.16,S6,West,2025-01-01 10:46:00
T647,P73,Product J,Cat5,2,13.19,S10,South,2025-01-01 10:47:00
T648,P31,Product J,Cat2,10,135.73,S10,East,2025-01-01 10:48:00
T649,P59,Product B,Cat2,3,156.2,S1,North,2025-01-01 10:49:00
T650,P12,Product M,Cat2,4,66.58,S1,East,2025-01-01 10:50:00
T651,P8,Product P,Cat5,4,154.66,S14,North,2025-01-01 10:51:00
T652,P20,Product E,Cat4,1,63.19,S2,North,2025-01-01 10:52:00
T653,P78,Product B,Cat4,4,114.54,S3,North,2025-01-01 10:53:00
T654,P19,Product S,Cat1,2,76.23,S14,North,2025-01-01 10:54:00
T655,P13,Product H,Cat4,2,385.0,S14,East,2025-01-01 10:55:00
T656,P48,Product M,Cat5,1,403.81,S1,West,2025-01-01 10:56:00
T657,P74,Product A,Cat4,7,188.5,S7,North,2025-01-01 10:57:00
T658,P7,Product B,Cat3,8,161.2,S19,West,2025-01-01 10:58:00
T659,P84,Product Q,Cat1,7,92.34,S10,West,2025-01-01 10:59:00
T660,P22,Product A,Cat5,10,236.73,S13,East,2025-01-01 11:00:00
T661,P37,Product Q,Cat5,5,331.11,S1,North,2025-01-01 11:01:00
T662,P8,Product I,Cat2,8,455.09,S20,South,2025-01-01 11:02:00
T663,P31,Product B,Cat2,3,340.03,S14,South,2025-01-01 11:03:00
T664,P54,Product G,Cat5,8,10.18,S17,West,2025-01-01 11:04:00
T665,P92,Product K,Cat3,7,391.07,S15,West,2025-01-01 11:05:00
T666,P89,Product F,Cat5,8,140.61,S10,West,2025-01-01 11:06:00
T667,P33,Product O,Cat1,3,293.57,S12,North,2025-01-01 11:07:00
T668,P84,Product L,Cat1,4,416.11,S6,West,2025-01-01 11:08:00
T669,P98,Product N,Cat3,10,75.08,S6,East,2025-01-01 11:09:00
T670,P18,Product H,Cat2,7,235.56,S6,East,2025-01-01 11:10:00
T671,P45,Product M,Cat1,4,371.36,S11,East,2025-01-01 11:11:00
T672,P88,Product S,Cat4,5,326.24,S11,North,2025-01-01 11:12:00
T673,P97,Product S,Cat5,5,102.05,S1,North,2025-01-01 11:13:00
T674,P20,Product D,Cat2,2,331.39,S17,East,2025-01-01 11:14:00
T675,P9,Product A,Cat4,10,415.23,S9,South,2025-01-01 11:15:00
T676,P1,Product K,Cat3,9,397.58,S2,East,2025-01-01 11:16:00
T677,P64,Product B,Cat4,8,296.18,S5,South,2025-01-01 11:17:00
T678,P90,Product A,Cat5,3,300.78,S20,West,2025-01-01 11:18:00
T679,P23,Product S,Cat2,6,85.4,S18,West,2025-01-01 11:19:00
T680,P48,Product R,Cat2,10,288.93,S1,East,2025-01-01 11:20:00
T681,P14,Product P,Cat1,4,476.22,S15,North,2025-01-01 11:21:00
T682,P65,Product D,Cat5,6,224.26,S8,North,2025-01-01 11:22:00
T683,P27,Product Q,Cat3,9,65.92,S14,West,2025-01-01 11:23:00
T684,P18,Product G,Cat2,4,351.43,S3,North,2025-01-01 11:24:00
T685,P71,Product T,Cat1,4,379.27,S10,West,2025-01-01 11:25:00
T686,P70,Product G,Cat2,9,116.5,S8,North,2025-01-01 11:26:00
T687,P4,Product B,Cat4,2,205.8,S16,East,2025-01-01 11:27:00
T688,P59,Product N,Cat4,1,407.3,S3,South,2025-01-01 11:28:00
T689,P2,Product O,Cat1,6,60.77,S8,South,2025-01-01 11:29:00
T690,P3,Product B,Cat2,5,336.44,S17,West,2025-01-01 11:30:00
T691,P43,Product S,Cat3,4,487.3,S17,West,2025-01-01 11:31:00
T692,P97,Product T,Cat1,9,20.89,S20,North,2025-01-01 11:32:00
T693,P45,Product B,Cat4,7,115.24,S3,North,2025-01-01 11:33:00
T694,P75,Product D,Cat5,7,129.95,S18,West,2025-01-01 11:34:00
T695,P94,Product C,Cat4,3,474.75,S18,East,2025-01-01 11:35:00
T696,P96,Product J,Cat2,8,412.36,S13,South,2025-01-01 11:36:00
T697,P86,Product L,Cat4,3,144.81,S1,East,2025-01-01 11:37:00
T698,P8,Product J,Cat5,8,207.46,S12,West,2025-01-01 11:38:00
T699,P33,Product G,Cat3,6,188.86,S2,West,2025-01-01 11:39:00
T700,P75,Product B,Cat1,5,351.29,S15,North,2025-01-01 11:40:00
T701,P55,Product K,Cat4,8,232.47,S4,North,2025-01-01 11:41:00
T702,P47,Product E,Cat3,1,274.52,S11,East,2025-01-01 11:42:00
T703,P54,Product H,Cat1,7,390.98,S18,South,2025-01-01 11:43:00
T704,P93,Product K,Cat4,2,156.42,S1,East,2025-01-01 11:44:00
T705,P90,Product H,Cat5,4,369.6,S8,West,2025-01-01 11:45:00
T706,P89,Product Q,Cat5,8,33.53,S6,North,2025-01-01 11:46:00
T707,P39,Product A,Cat2,4,452.13,S19,East,2025-01-01 11:47:00
T708,P63,Product N,Cat3,6,473.82,S9,West,2025-01-01 11:48:00
T709,P95,Product P,Cat2,9,239.57,S1,South,2025-01-01 11:49:00
T710,P56,Product D,Cat1,4,406.03,S11,North,2025-01-01 11:50:00
T711,P37,Product A,Cat3,8,111.91,S9,South,2025-01-01 11:51:00
T712,P70,Product M,Cat4,5,460.78,S14,East,2025-01-01 11:52:00
